"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 161 Cov: none",161,0,0.116934617378571,0.244276756280706,0.360748349086237,0.151051288914385,0.123144537405453,0.721959722745514,0.873011011659899
"Run: 161 Cov: low",161,0.1,0.10593339113961,0.21755508394475,0.332284066037945,0.121007979883762,0.108092484681114,0.655772541122305,0.776780521006067
"Run: 161 Cov: medium",161,0.5,0.0729506598241068,0.14943119904679,0.224420593088428,0.0720700444761101,0.0769658206399911,0.446802451959325,0.518872496435435
"Run: 161 Cov: high",161,0.9,0.055258631608865,0.106811576237193,0.176335512451549,0.0473055737583882,0.0539461517975604,0.338405720297607,0.385711294055995
"Run: 162 Cov: none",162,0,0.127175759142324,0.245434621966965,0.372784205203031,0.1360132315323,0.126755131743804,0.745394586312319,0.881407817844619
"Run: 162 Cov: low",162,0.1,0.113865752266969,0.224320513902515,0.319594039172064,0.114733444775097,0.113045459635999,0.657780305341548,0.772513750116645
"Run: 162 Cov: medium",162,0.5,0.0721828671287208,0.150265598031895,0.218143036217693,0.083484588739573,0.0743174868820031,0.440591501378309,0.524076090117882
"Run: 162 Cov: high",162,0.9,0.0557219536107093,0.111988117887663,0.166773329467319,0.0475079133585529,0.0572067641066778,0.334483400965691,0.381991314324244
"Run: 163 Cov: none",163,0,0.126512028137436,0.246436020050537,0.393795178662332,0.109227676893957,0.125526107455502,0.766743226850305,0.875970903744262
"Run: 163 Cov: low",163,0.1,0.103606095226658,0.215639778118653,0.324036866796854,0.130504055637025,0.105439524834879,0.643282740142165,0.77378679577919
"Run: 163 Cov: medium",163,0.5,0.0749751388070364,0.153150642256331,0.216043379865752,0.064296309568398,0.073040229022416,0.444169160929119,0.508465470497517
"Run: 163 Cov: high",163,0.9,0.0554838995076595,0.110273191584671,0.167877183129638,0.0553350650154423,0.0568182043759367,0.333634274221969,0.388969339237411
"Run: 164 Cov: none",164,0,0.120543653201149,0.252741243623823,0.37735100823438,0.12048196376708,0.122096777461948,0.750635905059352,0.871117868826432
"Run: 164 Cov: low",164,0.1,0.117399104580575,0.228821305355841,0.348789368886464,0.0805890644978173,0.119562488300525,0.69500977882288,0.775598843320697
"Run: 164 Cov: medium",164,0.5,0.0744522262130198,0.146599782644084,0.216734167339145,0.0804522160372716,0.0713971415369319,0.43778617619625,0.518238392233521
"Run: 164 Cov: high",164,0.9,0.0570325702149354,0.111077913641747,0.164662145058244,0.0529774347850112,0.0553268206149821,0.332772628914927,0.385750063699938
"Run: 165 Cov: none",165,0,0.125459410418798,0.252941679599078,0.37860875280232,0.115069191183651,0.125635378464965,0.757009842820197,0.872079034003848
"Run: 165 Cov: low",165,0.1,0.11007612079744,0.215208903446985,0.329088056296474,0.108864835336438,0.104052525278163,0.654373080540899,0.763237915877337
"Run: 165 Cov: medium",165,0.5,0.0715440191367918,0.151278105194675,0.216713083401955,0.0641093421681844,0.0758081540176247,0.439535207733422,0.503644549901607
"Run: 165 Cov: high",165,0.9,0.0524425050145452,0.110729472877426,0.169834923285982,0.0569682456210836,0.0547413225638731,0.333006901177953,0.389975146799037
"Run: 166 Cov: none",166,0,0.133807100517124,0.254913714296516,0.37076799358028,0.111296633962242,0.125723771404516,0.75948880839392,0.870785442356162
"Run: 166 Cov: low",166,0.1,0.110639092225815,0.218409543683651,0.332118168511446,0.10562426782859,0.107126165350895,0.661166804420912,0.766791072249501
"Run: 166 Cov: medium",166,0.5,0.0727341018012512,0.149213428322653,0.224756673071613,0.0714752444055264,0.0766378660415492,0.446704203195517,0.518179447601043
"Run: 166 Cov: high",166,0.9,0.0556960957713249,0.109445785391527,0.171917554723769,0.0502625433998572,0.0574466597168041,0.337059435886621,0.387321979286478
"Run: 167 Cov: none",167,0,0.122359254178963,0.249915237906764,0.37563398169355,0.115483978113699,0.125035904205947,0.747908473779276,0.863392451892975
"Run: 167 Cov: low",167,0.1,0.109775867077856,0.217585016040027,0.325714697535404,0.120029923964717,0.108685254405018,0.653075580653287,0.773105504618003
"Run: 167 Cov: medium",167,0.5,0.0752239899554316,0.144936462328627,0.22397035832084,0.0705795273524235,0.0751509647875581,0.444130810604898,0.514710337957322
"Run: 167 Cov: high",167,0.9,0.0589351838408029,0.106038725394729,0.162527178325504,0.0638833785437089,0.0546995186365228,0.327501087561036,0.391384466104745
"Run: 168 Cov: none",168,0,0.126787721240476,0.240348079985015,0.378060958005217,0.120134124261566,0.122778845274744,0.745196759230709,0.865330883492275
"Run: 168 Cov: low",168,0.1,0.108951476118439,0.214798864920681,0.329820490124597,0.11509688443301,0.111134330300534,0.653570831163718,0.768667715596728
"Run: 168 Cov: medium",168,0.5,0.0762433708831579,0.146433172147022,0.220507989970201,0.0795740676418257,0.0760451857746836,0.443184533000381,0.522758600642207
"Run: 168 Cov: high",168,0.9,0.0521235628170619,0.109329334340298,0.171051770639983,0.0562482104763302,0.0553764891767843,0.332504667797343,0.388752878273673
"Run: 169 Cov: none",169,0,0.116670514561195,0.251464270493629,0.375564518352449,0.116624393753081,0.126305486666876,0.743699303407274,0.860323697160355
"Run: 169 Cov: low",169,0.1,0.108672619602009,0.217202353946269,0.331428646061,0.0993133578647457,0.11053371202038,0.657303619609278,0.756616977474024
"Run: 169 Cov: medium",169,0.5,0.077999240202158,0.147295249862245,0.218257214960141,0.0679133242090844,0.0738004671351798,0.443551705024544,0.511465029233628
"Run: 169 Cov: high",169,0.9,0.0505523487281939,0.119855336421476,0.16873918290489,0.0515787478293409,0.05474969531667,0.33914686805456,0.390725615883901
"Run: 170 Cov: none",170,0,0.11938569627958,0.253864406607741,0.37157576946094,0.132814217488622,0.125277999942648,0.744825872348261,0.877640089836884
"Run: 170 Cov: low",170,0.1,0.111738814824617,0.219653353623933,0.330274476108358,0.112597439888563,0.109565344591389,0.661666644556907,0.77426408444547
"Run: 170 Cov: medium",170,0.5,0.0733632765722495,0.150146404360709,0.21689142551563,0.0698790954512676,0.0756107711956907,0.440401106448589,0.510280201899856
"Run: 170 Cov: high",170,0.9,0.0545052942793253,0.108327991779483,0.169659606807669,0.0588336776282212,0.0556982682971702,0.332492892866478,0.391326570494699
"Run: 171 Cov: none",171,0,0.124625394876316,0.245601784831439,0.370253254006886,0.137888058700852,0.121255712310472,0.740480433714641,0.878368492415493
"Run: 171 Cov: low",171,0.1,0.110300145466677,0.223766061786055,0.332951163999036,0.0999045766970248,0.105866579330912,0.667017371251768,0.766921947948793
"Run: 171 Cov: medium",171,0.5,0.0708087739250017,0.154538399471737,0.227167596543663,0.069748569638439,0.0741167719534087,0.452514769940402,0.522263339578841
"Run: 171 Cov: high",171,0.9,0.0494110695653093,0.11610193726948,0.175128993557232,0.0474662819357399,0.0568798662892026,0.340642000392021,0.388108282327761
"Run: 172 Cov: none",172,0,0.126487563455876,0.256121848094868,0.376967611174101,0.114487973055184,0.127391036388042,0.759577022724845,0.874064995780029
"Run: 172 Cov: low",172,0.1,0.113354880489397,0.22830078102969,0.32498040129561,0.107219000632477,0.114716696363775,0.666636062814697,0.773855063447174
"Run: 172 Cov: medium",172,0.5,0.0781641196823089,0.142283559846371,0.227152875116631,0.0689910909736306,0.0749562910142195,0.44760055464531,0.516591645618941
"Run: 172 Cov: high",172,0.9,0.0554278123093562,0.116316298569695,0.155791149605617,0.0629916322283459,0.0541258334451961,0.327535260484668,0.390526892713014
"Run: 173 Cov: none",173,0,0.122400513019224,0.258452258574471,0.386243982152633,0.109454246544982,0.125474653145571,0.767096753746328,0.876551000291311
"Run: 173 Cov: low",173,0.1,0.111671432123395,0.213419736882202,0.328023197304216,0.112791098329945,0.109537068315318,0.653114366309813,0.765905464639758
"Run: 173 Cov: medium",173,0.5,0.0749921199549196,0.142299544488287,0.223526465189977,0.0750838669599565,0.0739522994393692,0.440818129633184,0.515901996593141
"Run: 173 Cov: high",173,0.9,0.0534514345166661,0.112778820303918,0.169935675277119,0.0471055577239507,0.0570441236723183,0.336165930097703,0.383271487821653
"Run: 174 Cov: none",174,0,0.127102216937786,0.247866608883716,0.381428279986451,0.123805377178751,0.128255050695652,0.756397105807954,0.880202482986705
"Run: 174 Cov: low",174,0.1,0.109391953423427,0.219145265729503,0.333798562166791,0.103772119763381,0.108945543108939,0.662335781319722,0.766107901083103
"Run: 174 Cov: medium",174,0.5,0.0723558419348708,0.143478515805001,0.225115086634043,0.0730364622061959,0.07119026583153,0.440949444373914,0.51398590658011
"Run: 174 Cov: high",174,0.9,0.0551350428873467,0.108256568783189,0.166795689116963,0.0567030340394767,0.0557795772009224,0.330187300787499,0.386890334826976
"Run: 175 Cov: none",175,0,0.128201043298955,0.258624890746418,0.374781532903315,0.129796707218574,0.126550461002098,0.761607466948688,0.891404174167262
"Run: 175 Cov: low",175,0.1,0.104653667766505,0.221893390770422,0.3281690636782,0.114944554197024,0.107168648386545,0.654716122215126,0.76966067641215
"Run: 175 Cov: medium",175,0.5,0.0746690134128746,0.148491828183124,0.219878789063557,0.0646732953617042,0.071931347470286,0.443039630659556,0.50771292602126
"Run: 175 Cov: high",175,0.9,0.0510153307652408,0.111197303406526,0.170970858413042,0.0558072463396654,0.0548934638219596,0.333183492584809,0.388990738924474
"Run: 176 Cov: none",176,0,0.130069747883988,0.260265770719349,0.393905908099186,0.12120148176382,0.130939556555628,0.784241426702523,0.905442908466343
"Run: 176 Cov: low",176,0.1,0.110858503701159,0.217279409105432,0.33259053846306,0.104404016231398,0.108656211329959,0.660728451269651,0.765132467501048
"Run: 176 Cov: medium",176,0.5,0.074638764271284,0.141540203927233,0.221884702461163,0.0800010421767898,0.0726183076465217,0.43806367065968,0.518064712836469
"Run: 176 Cov: high",176,0.9,0.0531171478549852,0.111985260703794,0.1690331318775,0.0593379274941896,0.0553594165604288,0.33413554043628,0.39347346793047
"Run: 177 Cov: none",177,0,0.128174044889132,0.251982535653408,0.370882025700811,0.129593265739486,0.12531497133717,0.751038606243351,0.880631871982837
"Run: 177 Cov: low",177,0.1,0.109826849537487,0.215424393035314,0.337838132197067,0.102624447928009,0.106724316333486,0.663089374769868,0.765713822697877
"Run: 177 Cov: medium",177,0.5,0.0690929085670861,0.148146240813457,0.21650826837988,0.0881592588523475,0.0715235426025429,0.433747417760423,0.521906676612771
"Run: 177 Cov: high",177,0.9,0.0596598616235897,0.109408336503197,0.15778144252839,0.0551675692400091,0.0538032960619665,0.326849640655177,0.382017209895186
"Run: 178 Cov: none",178,0,0.127357535417244,0.252448315148334,0.383241257453796,0.111192004518359,0.129666694443551,0.763047108019374,0.874239112537733
"Run: 178 Cov: low",178,0.1,0.109581878938899,0.2137174969238,0.321930162713424,0.127501714555276,0.109907088898201,0.645229538576123,0.772731253131399
"Run: 178 Cov: medium",178,0.5,0.0756615938666095,0.142416438243835,0.223017781533551,0.0774067389371122,0.0740552745999487,0.441095813643996,0.518502552581108
"Run: 178 Cov: high",178,0.9,0.0539209228669441,0.110976110279867,0.171263622727891,0.0592132048522739,0.0572577420774714,0.336160655874702,0.395373860726976
"Run: 179 Cov: none",179,0,0.128274491396328,0.244684604206038,0.368037146973129,0.117748711926775,0.128803936128426,0.740996242575495,0.85874495450227
"Run: 179 Cov: low",179,0.1,0.104855745349235,0.218969708626941,0.329984961209263,0.132695653728979,0.107763597442638,0.65381041518544,0.786506068914419
"Run: 179 Cov: medium",179,0.5,0.0727740528646822,0.149947388429004,0.218517508786396,0.0717920198177242,0.0734035179499285,0.441238950080082,0.513030969897806
"Run: 179 Cov: high",179,0.9,0.0584243435871373,0.109355903345256,0.16582768538908,0.0470818225793473,0.0558169665854671,0.333607932321473,0.38068975490082
"Run: 180 Cov: none",180,0,0.123813350216504,0.2506830095836,0.363638571340385,0.124867234763173,0.12643730953277,0.738134931140489,0.863002165903662
"Run: 180 Cov: low",180,0.1,0.114182198409988,0.224540229782854,0.332018975997779,0.108550659004799,0.108016586913947,0.670741404190622,0.779292063195421
"Run: 180 Cov: medium",180,0.5,0.0749185775002851,0.147090694152524,0.212766570128864,0.0793828534730475,0.0736347168107067,0.434775841781673,0.514158695254721
"Run: 180 Cov: high",180,0.9,0.0532967373264264,0.115412205573486,0.160400402066142,0.0577961541178006,0.0535350559557273,0.329109344966055,0.386905499083855
"Run: 181 Cov: none",181,0,0.125248065860923,0.250163676507386,0.379550043549617,0.111715661870446,0.125996333450992,0.754961785917925,0.866677447788371
"Run: 181 Cov: low",181,0.1,0.113264228028394,0.218482370324025,0.340544519417513,0.0935049777757153,0.11072933463093,0.672291117769932,0.765796095545648
"Run: 181 Cov: medium",181,0.5,0.0736187040795614,0.150114486286442,0.21832323093716,0.065383513174191,0.071941920054308,0.442056421303164,0.507439934477355
"Run: 181 Cov: high",181,0.9,0.0518223575174895,0.116866420155203,0.166239960600011,0.0536533205705795,0.0551843815691848,0.334928738272704,0.388582058843283
"Run: 182 Cov: none",182,0,0.126763156319254,0.261784466705063,0.384986314137258,0.118790055879526,0.128439779150297,0.773533937161575,0.892323993041101
"Run: 182 Cov: low",182,0.1,0.105001591988673,0.222939111755893,0.326177454914019,0.12715729116366,0.109258467421532,0.654118158658585,0.781275449822245
"Run: 182 Cov: medium",182,0.5,0.0756073935406449,0.147519129012911,0.217040200192459,0.074805808835464,0.0737231951160931,0.440166722746014,0.514972531581478
"Run: 182 Cov: high",182,0.9,0.0616299296750244,0.105132761664963,0.161639767628688,0.0560991775863307,0.0534962310069641,0.328402458968676,0.384501636555006
"Run: 183 Cov: none",183,0,0.126608017008472,0.245737426425217,0.390261724766043,0.105228852052699,0.126331255040702,0.762607168199732,0.867836020252431
"Run: 183 Cov: low",183,0.1,0.10408792568152,0.218255755876225,0.335437621710114,0.1132320282018,0.108568449074379,0.657781303267859,0.771013331469659
"Run: 183 Cov: medium",183,0.5,0.0716845960682713,0.148798733789017,0.224115348924438,0.0750175269859965,0.0739286652317559,0.444598678781726,0.519616205767722
"Run: 183 Cov: high",183,0.9,0.0587729932359637,0.103434462252017,0.172937413615098,0.0465936640225658,0.0543480211466124,0.335144869103079,0.381738533125644
"Run: 184 Cov: none",184,0,0.123264502155431,0.253243865088536,0.372829954184513,0.12569548034385,0.126846945927734,0.74933832142848,0.875033801772329
"Run: 184 Cov: low",184,0.1,0.114043533898188,0.227272972648535,0.33468597636441,0.0985930298739186,0.109935692364093,0.676002482911133,0.774595512785051
"Run: 184 Cov: medium",184,0.5,0.0722149030625231,0.146551309600615,0.21981816349345,0.0690261846034291,0.0743744417095447,0.438584376156589,0.507610560760018
"Run: 184 Cov: high",184,0.9,0.058084566106861,0.109732149028611,0.158356369457185,0.0671109739753878,0.0531081330489849,0.326173084592656,0.393284058568044
"Run: 185 Cov: none",185,0,0.120287145541954,0.252504348053624,0.37487902573217,0.125585741711647,0.125704567724254,0.747670519327748,0.873256261039395
"Run: 185 Cov: low",185,0.1,0.109442459661979,0.219158759384697,0.328893156414021,0.105507108758986,0.110804132883995,0.657494375460697,0.763001484219684
"Run: 185 Cov: medium",185,0.5,0.0732071874299888,0.150741108703255,0.219242742966289,0.0725613626580283,0.0765352939567869,0.443191039099533,0.515752401757561
"Run: 185 Cov: high",185,0.9,0.0597046947652118,0.110555542712255,0.16007318730931,0.0470985938638921,0.0564979673835247,0.330333424786776,0.377432018650668
"Run: 186 Cov: none",186,0,0.122900098915864,0.245918807933098,0.366995464319322,0.162969029099449,0.124505809624972,0.735814371168285,0.898783400267734
"Run: 186 Cov: low",186,0.1,0.10695766496128,0.218920611016612,0.331583870466167,0.11620725315134,0.105799492508587,0.657462146444058,0.773669399595398
"Run: 186 Cov: medium",186,0.5,0.0699232750000288,0.150377592434035,0.225922295753958,0.0634417548689668,0.0737138161904493,0.446223163188022,0.509664918056989
"Run: 186 Cov: high",186,0.9,0.0558311882878237,0.108966893018422,0.167379147460837,0.0598648967845054,0.0549495654098793,0.332177228767082,0.392042125551588
"Run: 187 Cov: none",187,0,0.120643718647142,0.243675463302889,0.367271070315273,0.143787045223822,0.122807449714689,0.731590252265304,0.875377297489127
"Run: 187 Cov: low",187,0.1,0.110801683344445,0.220819105474748,0.323973484867706,0.10686187582014,0.108814547973536,0.655594273686899,0.762456149507039
"Run: 187 Cov: medium",187,0.5,0.0714031715472817,0.145431497821964,0.226223650671176,0.0670946268897773,0.0729586257724401,0.443058320040422,0.510152946930199
"Run: 187 Cov: high",187,0.9,0.0529800013095568,0.111759326535274,0.172386115355611,0.0515562439270678,0.0555716096360967,0.337125443200442,0.38868168712751
